CustomerKey,CustomerName,Segment,Gender,AgeBand,City,Region,Country,JoinDate,LoyaltyTier,IncomeBand,IsCorporate,PreferredChannelKey
5253,Riley Wright 253,Home Office,M,45-54,Cleveland,North,USA,2022-08-17,Bronze,Upper-Mid,0,1
5254,Alex Davis 254,Consumer,M,25-34,Cleveland,North,USA,2019-10-12,Silver,High,0,2
5255,Parker Wright 255,Consumer,M,25-34,Miami,South,USA,2020-03-11,Platinum,Upper-Mid,0,1
5256,Riley Wright 256,Corporate,M,18-24,Chicago,North,USA,2024-07-31,Bronze,Mid,1,2
5257,Cameron Lewis 257,Small Business,NA,18-24,Boston,East,USA,2024-07-02,Silver,Mid,1,3
5258,Jamie Scott 258,Consumer,M,25-34,Detroit,North,USA,2025-01-01,Platinum,Mid,0,2
5259,Rowan Johnson 259,Corporate,M,35-44,Los Angeles,West,USA,2022-10-24,Bronze,Mid,1,2
5260,Rowan Brown 260,Home Office,M,45-54,Dallas,South,USA,2020-03-13,Silver,Mid,0,1
5261,Morgan Smith 261,Consumer,NA,55+,San Francisco,West,USA,2021-09-03,Silver,Low,0,2
5262,Drew Wright 262,Consumer,M,55+,Washington,East,USA,2019-03-09,Bronze,Low,0,3
5263,Logan Young 263,Consumer,NA,35-44,Cleveland,North,USA,2025-01-06,Bronze,Mid,0,4
5264,Alex Walker 264,Consumer,NA,18-24,Detroit,North,USA,2020-06-18,Bronze,Mid,0,4
5265,Drew Allen 265,Corporate,F,45-54,Cleveland,North,USA,2020-03-11,Bronze,Mid,1,1
5266,Drew King 266,Consumer,NA,25-34,Miami,South,USA,2020-05-09,Platinum,Mid,0,1
5267,Sam Johnson 267,Corporate,F,25-34,Dallas,South,USA,2023-08-28,Bronze,Mid,0,1
5268,Drew Young 268,Consumer,NA,25-34,Detroit,North,USA,2020-10-08,Bronze,Mid,0,1
5269,Skyler Green 269,Small Business,M,25-34,Dallas,South,USA,2024-05-03,Silver,Lower-Mid,1,2
5270,Skyler King 270,Home Office,F,35-44,San Francisco,West,USA,2024-08-09,Silver,Low,0,3
5271,Parker Brown 271,Consumer,F,18-24,Philadelphia,East,USA,2024-12-11,Platinum,Mid,0,4
5272,Rowan Brown 272,Small Business,M,18-24,Miami,South,USA,2020-04-06,Gold,Mid,1,2
5273,Alex Smith 273,Corporate,NA,25-34,Houston,South,USA,2021-05-08,Silver,Lower-Mid,1,3
5274,Cameron Hall 274,Small Business,F,25-34,Chicago,North,USA,2019-04-30,Silver,Low,1,3
5275,Rowan Green 275,Consumer,M,25-34,Washington,East,USA,2020-03-27,Bronze,Low,0,3
5276,Jordan Walker 276,Small Business,NA,35-44,Miami,South,USA,2023-11-21,Bronze,High,1,2
5277,Rowan Clark 277,Small Business,M,25-34,Miami,South,USA,2020-06-05,Bronze,Mid,0,1
5278,Logan Clark 278,Consumer,F,55+,Phoenix,West,USA,2025-10-08,Bronze,Upper-Mid,0,4
5279,Drew Hall 279,Consumer,M,45-54,Houston,South,USA,2021-06-05,Silver,Upper-Mid,0,1
5280,Casey Allen 280,Consumer,F,55+,San Francisco,West,USA,2025-08-20,Platinum,High,0,4
5281,Avery King 281,Consumer,NA,18-24,Los Angeles,West,USA,2024-12-15,Silver,Upper-Mid,0,2
5282,Jordan Hall 282,Consumer,F,45-54,Cleveland,North,USA,2023-07-24,Platinum,Lower-Mid,0,1
5283,Riley Lee 283,Consumer,NA,35-44,Chicago,North,USA,2025-05-25,Gold,Low,0,2
5284,Drew Clark 284,Consumer,NA,35-44,Miami,South,USA,2019-01-06,Gold,Low,0,4
5285,Logan Davis 285,Consumer,NA,55+,New York,East,USA,2025-01-30,Silver,Lower-Mid,0,2
5286,Cameron Young 286,Consumer,M,55+,New York,East,USA,2020-03-30,Silver,Mid,0,1
5287,Jamie Johnson 287,Corporate,NA,45-54,Boston,East,USA,2021-04-18,Bronze,Lower-Mid,1,2
5288,Cameron Davis 288,Consumer,NA,35-44,Houston,South,USA,2022-02-09,Bronze,Mid,0,2
5289,Rowan Scott 289,Small Business,NA,55+,Cleveland,North,USA,2024-01-26,Silver,Upper-Mid,1,3
5290,Avery Johnson 290,Small Business,F,25-34,Detroit,North,USA,2021-01-02,Bronze,High,0,1
5291,Morgan Hall 291,Consumer,NA,18-24,Miami,South,USA,2023-09-03,Platinum,Mid,0,1
5292,Rowan Smith 292,Consumer,M,25-34,Washington,East,USA,2019-04-01,Gold,Lower-Mid,0,4
5293,Rowan Young 293,Corporate,M,35-44,Washington,East,USA,2024-12-11,Gold,Mid,1,1
5294,Morgan Walker 294,Small Business,M,55+,Boston,East,USA,2019-07-13,Bronze,Lower-Mid,1,2
5295,Taylor Scott 295,Consumer,NA,45-54,Atlanta,South,USA,2020-09-20,Bronze,Low,0,4
5296,Taylor Brown 296,Consumer,NA,45-54,Miami,South,USA,2022-07-22,Platinum,Lower-Mid,0,2
5297,Alex Lewis 297,Consumer,M,45-54,Atlanta,South,USA,2024-02-20,Platinum,Lower-Mid,0,4
5298,Riley Wright 298,Consumer,NA,35-44,Philadelphia,East,USA,2025-05-04,Gold,High,0,1
5299,Taylor Young 299,Home Office,NA,18-24,Cleveland,North,USA,2019-04-12,Silver,Upper-Mid,0,2
5300,Rowan Brown 300,Consumer,NA,35-44,Minneapolis,North,USA,2022-02-12,Bronze,Low,0,3
5301,Sam Allen 301,Consumer,NA,35-44,Cleveland,North,USA,2019-08-18,Platinum,Mid,0,1
5302,Alex Davis 302,Consumer,M,25-34,Seattle,West,USA,2023-12-31,Gold,Low,0,3
5303,Riley Lee 303,Small Business,NA,55+,Phoenix,West,USA,2023-10-03,Gold,Mid,1,2
5304,Drew Hall 304,Consumer,M,18-24,Houston,South,USA,2025-08-16,Gold,Low,0,2
5305,Avery King 305,Consumer,NA,45-54,Washington,East,USA,2020-07-14,Bronze,Upper-Mid,0,1
5306,Riley Scott 306,Small Business,NA,25-34,Los Angeles,West,USA,2025-04-09,Gold,Lower-Mid,1,1
5307,Rowan Green 307,Consumer,M,25-34,Washington,East,USA,2024-07-07,Platinum,Mid,0,1
5308,Jordan Allen 308,Home Office,NA,25-34,Washington,East,USA,2024-05-22,Silver,Upper-Mid,0,2
5309,Jamie Allen 309,Consumer,F,45-54,Los Angeles,West,USA,2020-10-29,Silver,Lower-Mid,0,2
5310,Riley Clark 310,Consumer,M,35-44,Atlanta,South,USA,2022-12-29,Bronze,Lower-Mid,0,2
5311,Taylor Wright 311,Small Business,F,35-44,Detroit,North,USA,2020-11-15,Silver,Upper-Mid,1,2
5312,Jamie Clark 312,Corporate,F,35-44,Philadelphia,East,USA,2022-12-11,Gold,Low,1,2
5313,Cameron Lee 313,Consumer,F,25-34,Phoenix,West,USA,2024-08-23,Bronze,Lower-Mid,0,4
5314,Jordan Johnson 314,Consumer,F,55+,Cleveland,North,USA,2024-05-18,Bronze,Upper-Mid,0,1
5315,Riley Smith 315,Consumer,NA,45-54,Seattle,West,USA,2021-06-29,Bronze,Upper-Mid,0,2
5316,Jordan Lewis 316,Consumer,NA,45-54,Boston,East,USA,2020-04-02,Bronze,Upper-Mid,0,3
5317,Logan Young 317,Consumer,NA,35-44,Detroit,North,USA,2024-04-05,Bronze,Lower-Mid,0,1
5318,Cameron Allen 318,Small Business,F,35-44,Chicago,North,USA,2021-03-30,Bronze,Mid,0,3
5319,Drew Hall 319,Consumer,NA,35-44,Philadelphia,East,USA,2024-08-30,Silver,Low,0,2
5320,Riley Lee 320,Small Business,NA,18-24,Detroit,North,USA,2020-02-09,Platinum,High,1,2
5321,Jordan Lee 321,Corporate,M,55+,Miami,South,USA,2023-10-04,Bronze,Lower-Mid,0,4
5322,Taylor Walker 322,Consumer,M,45-54,Cleveland,North,USA,2025-04-01,Gold,Low,0,2
5323,Jamie Davis 323,Consumer,NA,55+,Seattle,West,USA,2023-12-24,Bronze,Mid,0,4
5324,Cameron Scott 324,Small Business,M,55+,San Francisco,West,USA,2023-02-14,Bronze,High,1,1
5325,Casey Lewis 325,Consumer,NA,35-44,Los Angeles,West,USA,2020-02-21,Gold,Upper-Mid,0,1
5326,Skyler Scott 326,Consumer,M,25-34,Boston,East,USA,2023-10-06,Gold,Lower-Mid,0,2
5327,Rowan Allen 327,Consumer,M,55+,Washington,East,USA,2024-09-25,Bronze,Upper-Mid,0,1
5328,Rowan Lee 328,Consumer,F,18-24,Washington,East,USA,2019-08-05,Gold,Mid,0,1
5329,Sam Lee 329,Corporate,M,35-44,Miami,South,USA,2020-01-30,Gold,Mid,1,2
5330,Avery Walker 330,Consumer,NA,25-34,San Francisco,West,USA,2022-11-08,Gold,Mid,0,1
5331,Jordan Lewis 331,Small Business,M,25-34,Cleveland,North,USA,2023-03-22,Silver,Low,0,2
5332,Taylor Davis 332,Consumer,NA,25-34,Boston,East,USA,2020-03-24,Silver,Mid,0,2
5333,Taylor Hall 333,Corporate,F,25-34,Phoenix,West,USA,2024-07-19,Silver,Mid,1,3
5334,Skyler Smith 334,Consumer,F,45-54,Philadelphia,East,USA,2022-11-29,Gold,Mid,0,3
5335,Sam Clark 335,Consumer,M,25-34,Washington,East,USA,2021-09-27,Bronze,Mid,0,2
5336,Taylor Smith 336,Consumer,NA,25-34,Minneapolis,North,USA,2024-03-02,Silver,Mid,0,2
5337,Avery Allen 337,Consumer,F,55+,Seattle,West,USA,2023-03-28,Silver,Lower-Mid,0,1
5338,Morgan Clark 338,Corporate,M,35-44,Los Angeles,West,USA,2022-10-22,Bronze,Lower-Mid,1,1
5339,Alex Davis 339,Consumer,NA,25-34,Detroit,North,USA,2021-07-14,Silver,High,0,2
5340,Skyler Wright 340,Consumer,NA,35-44,Minneapolis,North,USA,2021-05-09,Bronze,Low,0,3
5341,Sam Brown 341,Corporate,M,25-34,Washington,East,USA,2024-10-11,Silver,Upper-Mid,0,1
5342,Drew King 342,Consumer,M,25-34,Miami,South,USA,2024-12-22,Gold,Upper-Mid,0,4
5343,Taylor Brown 343,Consumer,F,45-54,Detroit,North,USA,2022-05-14,Gold,Mid,0,4
5344,Riley Scott 344,Small Business,M,35-44,Detroit,North,USA,2021-11-16,Silver,Lower-Mid,0,1
5345,Riley Walker 345,Small Business,M,35-44,Detroit,North,USA,2023-11-22,Silver,High,0,1
5346,Riley Young 346,Small Business,NA,25-34,Minneapolis,North,USA,2019-06-22,Platinum,Mid,0,4
5347,Drew Johnson 347,Corporate,M,55+,Minneapolis,North,USA,2020-01-05,Silver,Upper-Mid,1,1
5348,Jordan Brown 348,Consumer,NA,25-34,Minneapolis,North,USA,2022-07-07,Bronze,Mid,0,2
5349,Jordan Lee 349,Consumer,F,55+,Miami,South,USA,2023-12-06,Silver,Upper-Mid,0,1
5350,Casey Walker 350,Consumer,NA,25-34,New York,East,USA,2022-02-11,Gold,High,0,2
5351,Cameron Allen 351,Consumer,F,45-54,Philadelphia,East,USA,2019-08-12,Silver,Upper-Mid,0,1
5352,Jamie Clark 352,Corporate,NA,25-34,Seattle,West,USA,2021-08-26,Gold,Mid,1,2
5353,Drew Wright 353,Consumer,F,25-34,Philadelphia,East,USA,2020-10-18,Platinum,Mid,0,4
5354,Jordan Scott 354,Consumer,M,35-44,Los Angeles,West,USA,2023-08-19,Platinum,Lower-Mid,0,2
5355,Parker Johnson 355,Corporate,M,25-34,Detroit,North,USA,2025-02-21,Gold,Mid,0,1
5356,Taylor Smith 356,Small Business,M,25-34,Miami,South,USA,2022-06-05,Bronze,Low,0,2
5357,Sam Walker 357,Small Business,M,55+,Miami,South,USA,2020-06-30,Bronze,Mid,1,3
5358,Taylor Lewis 358,Consumer,M,55+,Dallas,South,USA,2025-05-25,Bronze,High,0,4
5359,Morgan Davis 359,Home Office,NA,45-54,Dallas,South,USA,2019-07-23,Silver,Mid,0,1
5360,Skyler Johnson 360,Consumer,F,45-54,Minneapolis,North,USA,2023-11-18,Gold,High,0,3
5361,Morgan Brown 361,Consumer,M,25-34,Los Angeles,West,USA,2024-07-17,Silver,Mid,0,1
5362,Morgan Lewis 362,Small Business,F,25-34,Atlanta,South,USA,2020-08-20,Bronze,High,0,2
5363,Rowan Walker 363,Corporate,F,18-24,Atlanta,South,USA,2020-06-29,Gold,High,1,1
5364,Riley Johnson 364,Small Business,F,35-44,Phoenix,West,USA,2019-08-02,Bronze,Lower-Mid,1,4
5365,Skyler Lewis 365,Consumer,M,55+,Chicago,North,USA,2023-02-28,Bronze,Upper-Mid,0,1
5366,Avery Green 366,Consumer,M,55+,Atlanta,South,USA,2020-06-24,Bronze,Upper-Mid,0,2
5367,Taylor Walker 367,Consumer,M,45-54,New York,East,USA,2023-10-28,Bronze,Upper-Mid,0,2
5368,Taylor Clark 368,Consumer,NA,55+,Philadelphia,East,USA,2020-09-11,Silver,High,0,2
5369,Alex Brown 369,Consumer,F,18-24,Los Angeles,West,USA,2021-12-01,Bronze,Mid,0,1
5370,Jamie Hall 370,Consumer,M,35-44,Los Angeles,West,USA,2020-04-05,Gold,Upper-Mid,0,1
5371,Taylor Scott 371,Small Business,F,45-54,Detroit,North,USA,2022-01-22,Silver,Mid,0,4
5372,Jordan Brown 372,Consumer,M,35-44,Detroit,North,USA,2022-09-08,Bronze,Mid,0,2
5373,Jordan Scott 373,Corporate,M,25-34,Seattle,West,USA,2019-11-29,Silver,Upper-Mid,1,2
5374,Alex Young 374,Consumer,NA,55+,New York,East,USA,2022-08-23,Platinum,High,0,4
5375,Logan Young 375,Small Business,M,25-34,Houston,South,USA,2019-08-16,Gold,Mid,1,1
5376,Logan Scott 376,Consumer,M,18-24,Boston,East,USA,2021-05-02,Bronze,Upper-Mid,0,1
5377,Logan Lewis 377,Consumer,NA,45-54,Dallas,South,USA,2022-06-24,Platinum,Mid,0,2
5378,Avery Walker 378,Consumer,M,35-44,Minneapolis,North,USA,2025-04-25,Silver,Low,0,2
5379,Casey Johnson 379,Consumer,F,35-44,Boston,East,USA,2024-03-13,Silver,Mid,0,2
5380,Casey Johnson 380,Consumer,M,25-34,Los Angeles,West,USA,2020-06-07,Silver,Lower-Mid,0,1
5381,Parker Johnson 381,Corporate,F,35-44,Seattle,West,USA,2024-09-22,Silver,Low,1,2
5382,Jordan Wright 382,Consumer,NA,18-24,Philadelphia,East,USA,2024-03-10,Bronze,Lower-Mid,0,2
5383,Riley Clark 383,Small Business,NA,45-54,Cleveland,North,USA,2024-01-17,Silver,Lower-Mid,1,4
5384,Jamie Allen 384,Consumer,M,55+,Houston,South,USA,2020-03-11,Silver,Low,0,2
5385,Avery King 385,Corporate,M,45-54,Detroit,North,USA,2025-10-01,Gold,Lower-Mid,1,2
5386,Taylor Smith 386,Consumer,F,18-24,Seattle,West,USA,2019-03-07,Silver,Lower-Mid,0,1
5387,Casey Scott 387,Corporate,NA,45-54,San Francisco,West,USA,2025-01-15,Bronze,Lower-Mid,1,2
5388,Taylor King 388,Consumer,NA,35-44,Chicago,North,USA,2024-06-09,Silver,Upper-Mid,0,2
5389,Drew Lewis 389,Corporate,F,25-34,Atlanta,South,USA,2020-02-25,Silver,Upper-Mid,1,3
5390,Avery Hall 390,Consumer,NA,45-54,New York,East,USA,2024-06-21,Bronze,Low,0,1
5391,Rowan Lewis 391,Consumer,M,18-24,New York,East,USA,2022-11-21,Silver,Mid,0,1
5392,Morgan Hall 392,Consumer,F,35-44,Miami,South,USA,2022-10-21,Platinum,Upper-Mid,0,2
5393,Jamie King 393,Small Business,M,55+,San Francisco,West,USA,2023-01-15,Gold,Upper-Mid,1,2
5394,Taylor Lee 394,Corporate,F,25-34,New York,East,USA,2024-07-08,Bronze,Mid,1,1
5395,Sam Green 395,Home Office,M,25-34,Dallas,South,USA,2020-10-11,Bronze,Upper-Mid,0,2
5396,Skyler Brown 396,Consumer,F,35-44,Minneapolis,North,USA,2024-06-15,Bronze,Lower-Mid,0,2
5397,Drew King 397,Small Business,NA,35-44,Minneapolis,North,USA,2020-03-02,Gold,High,1,2
5398,Skyler Wright 398,Small Business,F,45-54,Chicago,North,USA,2019-06-21,Silver,Lower-Mid,0,1
5399,Jamie Walker 399,Small Business,NA,35-44,Boston,East,USA,2020-02-11,Bronze,Mid,1,1
5400,Logan Wright 400,Home Office,F,25-34,Miami,South,USA,2024-04-24,Bronze,Mid,0,1
5401,Rowan Brown 401,Consumer,F,45-54,Washington,East,USA,2024-12-09,Silver,Lower-Mid,0,3
5402,Drew Hall 402,Small Business,NA,25-34,Phoenix,West,USA,2019-05-02,Silver,Upper-Mid,1,2
5403,Casey Wright 403,Consumer,F,25-34,Chicago,North,USA,2023-05-30,Gold,Mid,0,2
5404,Cameron Young 404,Consumer,NA,35-44,Minneapolis,North,USA,2022-05-31,Gold,Lower-Mid,0,2
5405,Avery Young 405,Small Business,F,55+,Boston,East,USA,2023-12-17,Silver,Upper-Mid,1,2
5406,Parker Clark 406,Consumer,M,45-54,Atlanta,South,USA,2020-05-31,Silver,Mid,0,1
5407,Taylor Smith 407,Small Business,F,55+,Philadelphia,East,USA,2025-01-20,Silver,Lower-Mid,1,3
5408,Riley Young 408,Small Business,NA,25-34,Chicago,North,USA,2019-07-15,Gold,High,1,2
5409,Morgan Wright 409,Consumer,NA,55+,Cleveland,North,USA,2025-05-05,Gold,High,0,2
5410,Rowan Wright 410,Consumer,NA,35-44,Atlanta,South,USA,2020-07-27,Gold,Mid,0,1
5411,Sam Walker 411,Small Business,F,25-34,Boston,East,USA,2023-10-10,Gold,Low,0,4
5412,Sam Young 412,Consumer,NA,25-34,San Francisco,West,USA,2025-04-08,Silver,Mid,0,1
5413,Jamie Green 413,Home Office,M,45-54,Phoenix,West,USA,2023-09-04,Gold,Lower-Mid,0,1
5414,Parker Scott 414,Home Office,NA,18-24,San Francisco,West,USA,2021-05-20,Silver,Low,0,1
5415,Casey Johnson 415,Corporate,F,25-34,New York,East,USA,2022-04-01,Bronze,Lower-Mid,1,4
5416,Logan Lee 416,Consumer,F,45-54,Philadelphia,East,USA,2023-09-24,Bronze,Upper-Mid,0,4
5417,Avery Smith 417,Small Business,F,35-44,Houston,South,USA,2019-10-04,Gold,Mid,1,2
5418,Jamie Scott 418,Consumer,NA,25-34,Washington,East,USA,2020-07-21,Silver,Mid,0,2
5419,Sam Johnson 419,Small Business,NA,35-44,San Francisco,West,USA,2023-08-05,Silver,High,1,1
5420,Drew Lee 420,Corporate,NA,18-24,Seattle,West,USA,2022-06-19,Silver,Lower-Mid,1,1
5421,Parker Green 421,Small Business,F,25-34,Detroit,North,USA,2024-12-18,Bronze,Low,1,1
5422,Skyler Clark 422,Small Business,M,35-44,Los Angeles,West,USA,2024-07-06,Gold,Low,1,2
5423,Jordan Johnson 423,Consumer,NA,25-34,Washington,East,USA,2020-08-12,Bronze,Upper-Mid,0,1
5424,Sam Lee 424,Consumer,F,45-54,San Francisco,West,USA,2022-05-05,Silver,Lower-Mid,0,2
5425,Drew Green 425,Consumer,F,18-24,Philadelphia,East,USA,2021-09-08,Gold,Mid,0,2
5426,Sam Walker 426,Consumer,NA,25-34,Los Angeles,West,USA,2024-06-06,Bronze,Mid,0,4
5427,Skyler Young 427,Corporate,F,25-34,Minneapolis,North,USA,2025-03-22,Silver,Lower-Mid,1,2
5428,Taylor Wright 428,Consumer,F,35-44,Houston,South,USA,2023-10-02,Platinum,Mid,0,1
5429,Taylor Smith 429,Corporate,F,55+,Seattle,West,USA,2024-05-29,Bronze,Lower-Mid,1,4
5430,Jamie Hall 430,Consumer,NA,18-24,Atlanta,South,USA,2020-01-03,Silver,Lower-Mid,0,1
5431,Parker Wright 431,Consumer,M,55+,Washington,East,USA,2022-11-04,Silver,High,0,2
5432,Sam Clark 432,Corporate,F,35-44,Boston,East,USA,2025-09-21,Bronze,High,0,4
5433,Rowan Lee 433,Home Office,M,35-44,Los Angeles,West,USA,2024-06-25,Gold,Mid,0,3
5434,Drew Young 434,Small Business,M,35-44,Chicago,North,USA,2022-12-16,Platinum,Mid,1,2
5435,Cameron Brown 435,Consumer,M,18-24,Chicago,North,USA,2019-03-23,Gold,Mid,0,2
5436,Rowan Davis 436,Small Business,NA,25-34,Dallas,South,USA,2024-07-15,Platinum,Low,1,2
5437,Drew Young 437,Consumer,M,18-24,Dallas,South,USA,2022-02-10,Silver,Mid,0,2
5438,Jamie Johnson 438,Corporate,F,25-34,Dallas,South,USA,2025-05-23,Gold,Upper-Mid,1,1
5439,Cameron Walker 439,Corporate,F,55+,Minneapolis,North,USA,2019-08-01,Gold,Lower-Mid,1,2
5440,Parker Wright 440,Consumer,F,55+,Cleveland,North,USA,2021-07-08,Bronze,High,0,2
5441,Sam Johnson 441,Consumer,NA,45-54,New York,East,USA,2021-07-13,Platinum,Mid,0,1
5442,Riley Johnson 442,Consumer,NA,35-44,Houston,South,USA,2019-04-25,Silver,Upper-Mid,0,2
5443,Avery Brown 443,Consumer,M,45-54,Philadelphia,East,USA,2022-09-28,Silver,Lower-Mid,0,1
5444,Skyler Johnson 444,Corporate,F,55+,Los Angeles,West,USA,2019-05-17,Bronze,Upper-Mid,1,3
5445,Skyler Young 445,Consumer,M,18-24,Cleveland,North,USA,2019-08-17,Silver,Lower-Mid,0,2
5446,Skyler Wright 446,Consumer,NA,35-44,Cleveland,North,USA,2024-02-01,Silver,Upper-Mid,0,4
5447,Rowan Wright 447,Corporate,F,35-44,Minneapolis,North,USA,2022-09-06,Silver,Low,0,2
5448,Riley Clark 448,Corporate,M,35-44,Houston,South,USA,2023-12-27,Bronze,Lower-Mid,0,1
5449,Cameron Hall 449,Consumer,F,25-34,Seattle,West,USA,2022-06-18,Silver,Lower-Mid,0,4
5450,Drew Scott 450,Consumer,NA,45-54,Dallas,South,USA,2023-09-25,Bronze,High,0,2
5451,Rowan Walker 451,Consumer,NA,45-54,Dallas,South,USA,2024-03-29,Silver,Lower-Mid,0,2
5452,Taylor Johnson 452,Consumer,M,55+,Philadelphia,East,USA,2019-06-22,Silver,High,0,2
5453,Morgan Walker 453,Corporate,NA,45-54,Miami,South,USA,2022-09-19,Gold,Mid,1,3
5454,Sam Smith 454,Consumer,NA,18-24,Minneapolis,North,USA,2022-04-05,Silver,Mid,0,4
5455,Morgan Brown 455,Home Office,M,25-34,New York,East,USA,2021-12-09,Gold,Lower-Mid,0,2
5456,Drew Davis 456,Consumer,F,18-24,Houston,South,USA,2020-07-16,Bronze,Upper-Mid,0,1
5457,Sam Wright 457,Consumer,M,35-44,Atlanta,South,USA,2024-11-28,Platinum,High,0,4
5458,Cameron Lee 458,Consumer,F,25-34,Chicago,North,USA,2023-03-30,Silver,Lower-Mid,0,2
5459,Skyler Brown 459,Small Business,NA,25-34,Dallas,South,USA,2020-08-31,Bronze,Low,1,4
5460,Logan Walker 460,Small Business,NA,35-44,San Francisco,West,USA,2020-11-16,Silver,Upper-Mid,1,2
5461,Jamie Clark 461,Consumer,NA,45-54,Phoenix,West,USA,2024-07-19,Silver,Mid,0,2
5462,Morgan Walker 462,Consumer,F,25-34,Detroit,North,USA,2022-06-07,Silver,Mid,0,1
5463,Taylor Wright 463,Corporate,F,25-34,Philadelphia,East,USA,2024-10-26,Bronze,Mid,1,2
5464,Casey Clark 464,Consumer,M,25-34,Phoenix,West,USA,2023-04-16,Bronze,Mid,0,1
5465,Riley Scott 465,Home Office,NA,35-44,Minneapolis,North,USA,2019-11-17,Gold,High,0,1
5466,Morgan Clark 466,Consumer,F,35-44,Minneapolis,North,USA,2021-10-21,Bronze,Upper-Mid,0,2
5467,Taylor Scott 467,Small Business,NA,45-54,Boston,East,USA,2021-12-05,Bronze,Lower-Mid,1,3
5468,Logan Young 468,Small Business,F,35-44,Phoenix,West,USA,2024-09-30,Platinum,High,1,1
5469,Skyler Wright 469,Consumer,NA,45-54,Miami,South,USA,2024-03-04,Bronze,Low,0,3
5470,Avery Scott 470,Consumer,NA,18-24,Phoenix,West,USA,2020-07-23,Silver,Lower-Mid,0,4
5471,Drew Clark 471,Small Business,M,25-34,Cleveland,North,USA,2023-10-10,Silver,Mid,1,2
5472,Alex Green 472,Corporate,F,25-34,New York,East,USA,2022-09-14,Silver,Upper-Mid,1,2
5473,Casey Johnson 473,Consumer,NA,25-34,Phoenix,West,USA,2024-04-28,Bronze,Mid,0,2
5474,Rowan Hall 474,Consumer,F,18-24,New York,East,USA,2025-10-07,Silver,Lower-Mid,0,1
5475,Riley Young 475,Consumer,NA,18-24,Seattle,West,USA,2019-08-24,Bronze,Low,0,1
5476,Jordan Lee 476,Consumer,NA,25-34,Phoenix,West,USA,2019-10-09,Silver,High,0,1
5477,Jamie Young 477,Consumer,M,25-34,Atlanta,South,USA,2025-06-13,Platinum,Mid,0,2
5478,Taylor Walker 478,Consumer,F,45-54,Seattle,West,USA,2025-10-13,Gold,Mid,0,4
5479,Alex King 479,Consumer,F,25-34,Phoenix,West,USA,2024-02-13,Bronze,Upper-Mid,0,3
5480,Taylor Green 480,Consumer,NA,45-54,San Francisco,West,USA,2024-02-19,Silver,Mid,0,2
5481,Alex Brown 481,Corporate,F,25-34,Cleveland,North,USA,2025-01-11,Bronze,High,1,3
5482,Logan Hall 482,Consumer,F,55+,Miami,South,USA,2019-11-10,Gold,Mid,0,3
5483,Morgan Hall 483,Consumer,F,35-44,Phoenix,West,USA,2019-10-27,Silver,Mid,0,2
5484,Casey Smith 484,Small Business,F,25-34,Washington,East,USA,2020-07-13,Bronze,Upper-Mid,1,1
5485,Drew Davis 485,Consumer,F,25-34,Miami,South,USA,2019-03-15,Silver,Lower-Mid,0,1
5486,Logan Smith 486,Consumer,NA,25-34,San Francisco,West,USA,2023-12-10,Bronze,Lower-Mid,0,1
5487,Drew Young 487,Corporate,NA,35-44,Miami,South,USA,2020-02-26,Silver,Lower-Mid,0,1
5488,Sam Green 488,Home Office,F,25-34,San Francisco,West,USA,2019-03-07,Silver,High,0,1
5489,Cameron Johnson 489,Consumer,NA,25-34,Dallas,South,USA,2020-11-15,Bronze,Mid,0,3
5490,Cameron Hall 490,Corporate,M,55+,Boston,East,USA,2020-05-09,Bronze,Low,1,1
5491,Avery Brown 491,Consumer,F,35-44,New York,East,USA,2022-02-14,Silver,Mid,0,1
5492,Skyler Walker 492,Consumer,F,45-54,Miami,South,USA,2025-05-20,Bronze,High,0,2
5493,Rowan Wright 493,Consumer,NA,25-34,San Francisco,West,USA,2024-05-28,Bronze,Low,0,4
5494,Jamie Brown 494,Consumer,NA,35-44,Phoenix,West,USA,2019-02-24,Bronze,Mid,0,4
5495,Logan Brown 495,Small Business,NA,18-24,Boston,East,USA,2020-07-17,Bronze,Lower-Mid,0,1
5496,Skyler Walker 496,Home Office,NA,55+,Detroit,North,USA,2020-07-03,Bronze,Mid,0,3
5497,Morgan Scott 497,Small Business,NA,25-34,Seattle,West,USA,2021-09-19,Bronze,Low,1,4
5498,Taylor Walker 498,Consumer,NA,18-24,Miami,South,USA,2024-07-06,Bronze,Lower-Mid,0,2
5499,Taylor Allen 499,Consumer,NA,45-54,Houston,South,USA,2021-04-17,Bronze,Low,0,3
5500,Morgan Lewis 500,Small Business,F,35-44,Boston,East,USA,2022-05-26,Bronze,Mid,1,1
5501,Sam Lewis 501,Home Office,M,25-34,Los Angeles,West,USA,2023-12-13,Silver,Mid,0,2
5502,Casey Lewis 502,Consumer,F,45-54,Miami,South,USA,2022-05-14,Silver,Lower-Mid,0,3
5503,Avery Davis 503,Consumer,M,35-44,Washington,East,USA,2024-05-23,Bronze,Lower-Mid,0,2
5504,Drew Hall 504,Consumer,NA,45-54,Houston,South,USA,2024-07-05,Silver,Mid,0,2
5505,Rowan Allen 505,Consumer,F,25-34,Washington,East,USA,2019-06-09,Platinum,Lower-Mid,0,4
5506,Riley Wright 506,Small Business,NA,25-34,Houston,South,USA,2024-06-24,Silver,Mid,0,2
5507,Alex Green 507,Consumer,M,35-44,San Francisco,West,USA,2019-04-26,Silver,Mid,0,1
